0.13042185 0.19322078 -0.29884443 -0.06707967 0.30863312 -0.1516104 -0.24565071 -0.14908668 0.73797625 0.33801642 -0.2084693 -0.16592762 -0.039240416 0.041312568 -0.30896348 0.19239168 0.17498335 -0.08761542 -0.31829056 0.26008934 0.039828952 0.22143055 -0.0720495 -0.06470776 -0.0017191556 -0.103512816 0.24859795 0.033892047 -0.10501039 0.1228868 0.008668402 -0.21880183 -0.16402642 -0.13021103 -0.113549896 -0.0024182016 -0.12589689 -0.11497978 -0.056735765 0.332132 -0.0330233 0.13475741 0.24198899 0.14338218 -0.019742455 -0.29725268 0.12562531 0.43334094 -0.15871038 0.121493354 -0.16071256 0.23787062 0.087906346 -0.07296494 -0.23042248 -0.015313876 0.11887321 -0.059498906 -0.0053360937 0.42008966 0.39479896 0.3611274 0.06675785 0.41441333 0.1792825 0.036405582 0.050628055 -0.08310234 0.0752451 -0.075199336 -0.2612593 0.010471862 -0.08939682 0.07046736 -0.2824667 -0.0746182 0.47839877 -0.16290587 0.2538403 -0.17073111 0.05960277 0.18501392 -0.10759101 -0.3155998 -0.002808049 -0.16146167 0.034541067 0.36729994 -0.08686657 -0.037669715 0.15360628 0.11063003 0.120435104 -0.5346658 -0.010144284 0.013259836 -0.27633741 0.23600906 -0.015063864 0.058326796 0.08537309 0.14463641 0.23438767 -0.51960486 0.04272588 0.18868114 -0.09006665 -0.11678505 -0.020607552 0.0683604 0.014134605 0.22106276 -0.20897867 0.18424816 -0.064033195 -0.014520389 -0.2684687 -0.12033064 -0.08407169 -0.2804972 -0.04795545 0.2667779 0.024751103 0.14715876 -0.36661738 0.2965307 -0.15488422 -0.06615291 -0.25643805 -0.1765446 -0.129647 -0.11833608 -0.0987007 -0.013934492 -0.14822131 0.036582723 -0.2407835 -0.07797921 -0.31427908 -0.05794444 -0.60574865 0.14687712 -0.089354366 -0.21389538 0.31162673 -0.17193641 0.27696678 -0.29892465 -0.14959729 0.13711348 -0.21040161 -0.09819219 0.052973848 -0.003247492 -0.102937095 0.110996105 -0.1778511 0.24035192 0.48236355 -0.11892218 -0.11954724 -0.1696608 0.19072644 0.024183596 0.14069766 -0.14315823 0.20029181 0.1384489 -0.15830685 -0.019067474 0.30558178 0.40099716 0.2586534 0.17160286 0.1950909 0.43353784 0.05630025 0.3222721 0.6216103 -0.18082653 0.47873443 0.06360816 0.24671318 0.541524 0.31532115 -0.06221359 -0.03810006 0.24618348 -0.7180803 0.15540482 0.15060717 -0.0105503425 0.17328362 -0.03633824 0.1852048 0.047183514 -0.4371519 0.07768163 -0.5497918 -0.020388369	PREAMBLE
0.11892457 0.050642323 -0.14956252 0.109818436 0.28722754 -0.25534326 -0.19699149 -0.27587476 0.36379406 0.26072177 -0.14812803 -0.09914711 -0.2649181 -0.117684044 -0.30199578 0.36444545 0.21888813 -0.017398605 0.15526025 0.26042724 -0.09753824 -0.1258643 -0.0009521171 -0.25436246 0.0191254 -0.2579265 0.49663216 -0.057349365 -0.15344097 0.015870528 0.28451875 -0.1260597 -0.023474181 -0.5066444 -0.37006924 -0.46285713 -0.056156203 0.074951254 0.006270266 -0.15241493 -0.5274817 0.2834315 -0.18612723 0.096911594 -0.038960405 0.17175196 0.21029507 0.29055974 0.27466825 0.090950176 -0.5576734 -0.15753636 0.12538141 0.18714267 -0.1873439 -0.43960077 -0.2021265 0.60473967 0.28390396 0.042343933 0.18148677 0.3899459 -0.15715423 0.36914435 -0.49260843 0.36030766 0.18966118 -0.23513715 -0.053609725 -0.17934746 0.5279525 0.09248581 0.23174834 -0.44998112 -0.035225496 -0.24739397 0.20157517 0.36534795 0.3658618 -0.28403336 0.09255412 0.4453325 -0.07063121 0.14380547 -0.09864639 -0.68914264 -0.09717005 0.33755207 0.12198421 -0.06945067 -0.047487892 0.014725605 0.23380196 -0.6044445 -0.025389267 -0.44103876 0.05860417 0.05317814 -0.03335873 0.27084202 0.39899707 0.36199263 -0.2649539 0.018142596 0.09444085 0.3392586 0.037749678 -0.015930856 -0.16552357 -0.041416127 0.09879974 0.26299945 -0.16507183 0.2727895 0.26835194 -0.1231863 -0.31972176 -0.27775002 -0.17815572 0.0062765037 0.1096156 0.0139217265 -0.23920725 0.04872757 -0.55751187 0.34512198 -0.20012023 0.07119227 0.15182784 -0.0070098247 -0.033198163 0.086875916 -0.095069595 0.06727876 -0.14395238 -0.024223367 -0.016043093 0.041717835 -0.1199833 0.19371329 0.003883707 -0.13053212 0.122238144 -0.2450643 0.07335825 -0.0070447624 0.34612706 0.23929988 -0.085437045 0.2605273 -0.38546592 0.059373785 0.26713386 -0.2823384 0.050254125 -0.09775463 -0.19210954 0.49566895 0.45674002 0.12177202 0.025691068 -0.19249412 0.51607937 0.4401218 -0.18861264 -0.26247683 -0.11501484 0.015266299 -0.520724 -0.036603466 0.073497765 0.3151306 0.06392091 -0.1338363 -0.14668147 -0.020665195 -0.14626805 -0.11316557 0.4708587 -0.32089835 -0.11246027 0.30085626 0.41472778 0.6896869 0.74520403 0.044893976 -0.2867232 0.26347882 -0.2902642 -0.114613615 -0.07443839 0.06539709 0.55636287 0.46951336 0.18398169 -0.35398778 -0.09810483 0.15191297 -0.39518815 -0.12989104	PREAMBLE
-0.25146094 -0.08216575 0.21942873 -0.29674298 0.42580548 -0.32343847 -0.40789017 -0.23896544 0.09532627 0.24386485 0.263194 0.08657181 -0.093046114 0.16805446 -0.6862533 -0.041190386 -0.07932048 0.4920241 0.007680606 0.2588087 0.39059445 -0.050244857 0.03719865 -0.5409199 -0.22812308 0.060890265 0.6471871 -0.26274848 0.10147442 0.28166765 0.47011027 0.050269175 -0.39711672 -0.24063592 -0.21985622 -0.19211102 -0.015918363 0.2730818 0.14356408 -0.11633541 -0.12604748 0.54671186 0.18652067 0.0679871 0.16198877 -0.46001598 0.5035845 -0.11457904 -0.05375686 0.23452762 -0.38097447 0.06218551 0.29998043 0.09517901 -0.41960987 -0.26423106 0.123143315 -0.03526732 -0.18176773 0.43532887 0.40151605 0.21038955 -0.004149588 0.16876619 -0.1468839 -0.035830162 0.1664083 0.0438838 0.5617556 -0.4054876 0.4124195 0.20538434 0.21903358 -0.28952646 -0.6617044 0.1661366 0.193361 -0.016154723 0.57207733 0.0069648772 0.15038575 -0.4236116 -0.3871532 0.06402973 0.018425658 0.10012528 0.017019924 0.12913454 -0.1524326 0.082879625 0.09026906 -0.055304512 0.5133633 -0.16524324 0.10043611 -0.16215609 -0.2789387 -0.27079943 0.07511598 -0.3899502 0.21594186 0.046278585 0.05933931 0.3879386 0.19759755 0.089984916 -0.056649458 0.20756428 0.15308206 0.33625486 -0.0047246376 0.030228354 -0.13648118 -0.0019784567 0.38993463 -0.1117872 0.03192342 -0.41291583 -0.05921659 -0.3687823 0.47903046 -0.03588011 -0.02184487 -0.04951832 -0.77179784 0.5060373 -0.33339006 -0.059236024 -0.2634692 0.051074505 0.30592173 0.6329777 -0.088902675 0.5409328 0.17723693 -0.12812527 -0.23265748 0.09645416 -0.25739095 0.21469185 -0.18135217 0.101940766 0.37299073 0.018144611 0.19899811 -0.008283013 0.28427386 0.37362215 -0.24330594 0.36836672 -0.5458668 0.1278684 -0.22555487 -0.39371777 -0.103900686 0.053248815 -0.39832577 0.16721891 0.18346125 -0.0322439 -0.6313858 -0.35398293 0.27085382 0.05429588 -0.25386968 -0.072162636 -0.20943412 0.29417938 -0.5050569 -0.17980745 0.001604918 0.0647216 0.22625275 -0.15194467 -0.05845751 -0.39863107 0.10212042 -0.31309187 0.27814898 -0.028176948 0.040777713 -0.14255574 -0.23650156 0.1782352 0.3101964 0.2719149 -0.16229732 0.5584331 -0.08072834 -0.10248085 0.18640183 -0.47793448 0.33288237 -0.018000076 0.07065491 0.078326 -0.024280308 0.27553123 -0.13602602 0.2599088	PREAMBLE
0.11311054 -0.07602438 -0.07087485 -0.035911735 0.083146475 -0.13998403 -0.59473294 -0.22134069 0.48398423 0.530292 -0.16130143 0.08835751 -0.14989983 -0.108691126 -0.14469816 0.08624419 0.31698877 0.0025076761 -0.017303782 0.2606438 -0.058438152 -0.08538253 0.043071464 -0.31283 0.05000433 -0.25794762 0.5576853 -0.33607474 -0.24933413 0.24355818 0.34761366 -0.0022556367 0.07164617 -0.12676445 -0.1672819 -0.13873874 0.04260554 0.062857956 -0.02258495 0.015761025 -0.3259756 0.32204154 -0.021698255 0.02757096 0.26050082 0.085584424 0.22603166 0.399041 0.30126157 0.31994516 -0.3071834 0.06794519 0.10602882 0.16668914 -0.31046548 -0.2210592 -0.07110491 0.06300529 -0.056727327 0.24859874 0.39453697 0.2778674 -0.08417142 0.4546341 -0.13557044 -0.04827349 0.20474358 -0.13794833 -0.23291348 -0.16663286 0.2525591 0.2057932 0.18652725 -0.4520952 -0.37499708 -0.18623692 0.18760943 0.25823727 0.14113337 -0.19549453 0.24407512 0.20120011 -0.049330488 -0.15016466 0.05685807 -0.2746402 -0.003926978 0.18955368 -0.15168898 -0.18988095 -0.09127471 -0.056550276 0.42224422 -0.55873173 -0.17076457 -0.1335568 -0.109161384 0.21168958 0.19168364 0.0022940377 0.3191297 0.29683936 -0.116302446 -0.09382147 0.29185128 0.31166127 0.018370742 0.0022136539 -0.02398571 -0.10630726 -0.019425869 0.28531528 -0.030262718 0.0632424 0.32808346 -0.19662349 -0.17301162 -0.25762147 0.21832873 0.022239832 0.28554565 0.21852787 -0.12269831 0.24880484 -0.42495552 0.2678339 -0.10199498 0.060165476 -0.049609445 -0.24262124 0.10223689 0.3867701 0.194855 -0.14985386 -0.08821512 0.13077071 -0.15259708 -0.16765118 -0.44009203 0.28922296 -0.07590057 -0.053907204 0.110556975 0.056235638 0.22391726 -0.2055832 0.47132722 0.08588617 -0.26208174 0.30918562 -0.35563856 0.01620916 0.028956594 -0.20677942 0.107931174 -0.16765724 -0.020923072 0.1987726 0.4392597 -0.26968446 -0.2371972 -0.041651573 0.2960202 0.20307584 -0.046754256 -0.018409332 -0.31631428 -0.021930851 -0.29941314 -0.03018675 -0.09192837 0.2549406 0.32924178 0.035795223 -0.039183453 -0.23607728 -0.09800156 -0.113346174 0.1328633 0.13304463 0.026179155 0.064050354 -0.009994784 0.52315974 0.5953794 0.0055214916 0.024425061 0.20875885 -0.420528 -0.17078929 0.04836772 0.044776585 0.29810032 0.20385939 -0.08013085 0.15854451 -0.28522936 0.03162205 -0.17948158 -0.1341573	PREAMBLE
0.089382656 -0.23387438 0.16532986 0.07831981 0.39735135 -0.20413995 -0.43362296 -0.28945333 0.60724777 0.36131087 0.07160975 0.053072046 0.0947539 -0.33695087 0.12855777 -0.16391951 0.23802584 0.15871449 -0.035962433 0.4661033 0.103970714 -0.050034672 -0.3322399 -0.39405724 -0.30762383 0.021752648 0.73946273 -0.074079506 0.077483006 0.0053084525 0.24765229 0.050926946 -0.32348981 -0.00018509304 -0.4232989 -0.03221087 -0.053807035 0.11058354 0.13447002 -0.01827826 -0.41679892 0.15889879 0.3302276 -0.085881636 0.23019342 -0.10245848 0.37743694 0.10571001 0.12680662 -0.03984378 -0.3879626 0.005359973 0.107571565 0.30520108 -0.5077098 -0.44102845 -0.28049165 0.08781627 -0.23805156 0.35957843 0.2614053 0.5751619 -0.17594586 0.39645177 -0.2304697 -0.092367746 0.17143269 0.0006362996 0.36316675 -0.14610781 0.20875776 -0.10234932 0.022579499 -0.6528417 -0.4576159 -0.09436704 0.2858108 0.16925357 0.16242677 0.15296777 -0.19176407 -0.09544433 -0.54000485 0.18691596 -0.055416785 -0.50079477 0.2946365 0.19869739 -0.27894586 -0.092866264 0.13377734 0.18684095 0.22520573 -0.32750493 0.048371322 -0.024668386 -0.06263243 -0.26617825 -0.1884572 -0.2404749 0.18940938 0.25782892 0.017694129 -0.121268064 0.13077408 0.21744083 0.21440642 -0.17383741 -0.22172979 0.14672692 -0.31426698 0.0767161 -0.29171756 0.09197102 0.14701904 -0.036257293 -0.15252177 -0.4983384 0.09298 -0.29628423 0.048132777 0.054328267 0.037677713 0.2326757 -0.7645251 0.13954154 -0.3352494 -0.11841076 -0.2744966 -0.16171648 0.2663678 0.46337605 -0.19426392 0.1510587 -0.04415967 -0.0043624556 -0.18170269 -0.038033508 -0.118060544 -0.11562274 -0.21331143 0.06657435 0.07653592 0.030464834 0.1652182 -0.17603736 0.45261675 0.4064097 0.306952 0.14889792 -0.6701801 0.04485554 0.08662903 -0.38801557 -0.07284785 -0.21200451 -0.22512591 -0.01746039 0.037348814 -0.060157362 -0.39326066 0.044517618 0.27160984 -0.13416171 -0.050417133 -0.08314686 -0.24221455 -0.031972013 -0.57165134 -0.062279038 0.17773047 -0.091195 0.023975419 -0.16279088 -0.066788785 -0.26698676 0.17048202 -0.09230314 0.030740974 -0.038445517 -0.08449232 0.12959363 -0.060752 0.32697833 0.45575294 0.199197 0.017536279 0.36482805 -0.51732576 -0.13753612 -0.07349651 -0.30616546 0.41242903 0.1834924 -0.017250163 0.12454932 -0.27822658 0.42801812 0.09982724 0.0730847	PREAMBLE
0.38698176 -0.12025315 0.080610156 -0.22863199 0.0907337 -0.40854436 -0.35133 -0.38953486 0.37619507 0.22919904 -0.10107429 -0.105797745 0.015264873 0.054836925 0.04149151 0.10079025 0.28123468 -0.14280216 -0.06278703 0.024771778 0.12126762 -0.11601163 -0.022148514 -0.08297791 0.067457214 -0.22695096 0.38505393 -0.27631277 -0.15519278 0.14092408 0.25305706 -0.046525534 -0.14529899 0.07920157 -0.18563332 -0.029489161 0.2141708 -0.08807726 -0.03152715 0.1518489 -0.19666624 0.21262802 0.12025048 0.26316065 0.2628388 -0.27434552 0.07141603 0.14430384 0.030645387 0.01719685 -0.4858863 0.2061888 0.11389171 0.06502873 -0.3157427 0.023384735 0.16184339 -0.29719415 -0.15818846 0.35796374 0.48030874 0.31110433 -0.033270314 0.25998712 -0.2414055 0.08896943 0.02404203 -0.31052667 0.039710563 -0.1906308 0.17192733 0.20665112 0.21763644 -0.3602464 -0.27603203 -0.07998214 0.23992015 0.16180828 0.2952105 -0.15388829 0.007728485 -0.037046995 0.019217545 -0.052722488 0.12861961 -0.12932768 0.15683095 0.18440747 -0.19996436 -0.22297426 0.09706725 0.0057957177 0.38502452 -0.3504106 -0.10543541 -0.14466098 -0.34609163 0.14658353 0.12972443 0.11145399 0.053146403 0.17178664 -0.001976674 -0.01467742 0.09861743 0.27045506 0.106885724 -0.004859265 -0.08356368 -0.122228004 -0.034989335 0.14445543 -0.06401299 0.13586153 0.10057343 -0.25760028 -0.2045091 -0.2780447 -0.051767077 -0.24676391 0.11100907 0.051764 0.12358885 0.15823719 -0.5436956 0.2703643 -0.08787342 -0.09188483 -0.114263564 -0.2594488 0.2038049 0.34455013 0.16421568 -0.113087475 0.07759036 0.044409603 -0.24112675 -0.21185268 0.005178047 0.034237135 -0.010804013 0.014923037 0.12940785 -0.10501482 0.10629178 0.056020066 0.3084941 -0.028649934 -0.13874951 0.083236374 -0.2599634 0.14865331 0.104675025 -0.072137035 0.12077312 -0.09271145 -0.27479735 -0.17057425 0.32874587 -0.0894886 -0.2217311 -0.15436864 -0.0339084 0.07692674 0.01454935 -0.16704302 -0.09555984 0.047415517 0.05866036 -0.12538207 -0.104999445 0.3751055 0.014160215 0.1335313 0.12150456 -0.060925297 -0.063443296 0.21217208 0.28155032 -0.012791441 -0.023428215 0.07342484 -0.031169556 0.35013092 0.35646245 0.09567657 0.089706324 0.29035187 -0.4364435 0.04370645 0.1411862 -0.14168693 0.21873935 0.09806024 0.22528802 -0.08990901 -0.41785127 0.08475604 -0.18677455 0.024349872	PREAMBLE
0.15170687 -0.09974729 0.13729694 -0.13407665 0.15708306 -0.12805577 -0.60424536 -0.1333801 0.6209146 0.65231305 0.11172605 0.013253563 -0.13131522 -0.27408057 0.12569843 0.11794866 0.36843127 -0.0059037027 -0.3192777 0.3070543 0.007361053 0.06258868 -0.24215186 -0.18042411 0.009987405 -0.19062187 0.63003284 -0.38853535 -0.16795097 0.24359082 0.29180568 -0.069145866 -0.25827047 0.0518771 -0.29555178 -0.11799085 0.04912914 -0.00799859 0.07905302 0.03962441 -0.5206664 0.16123502 0.023979215 0.030312428 0.29456052 -0.15784319 0.33482325 0.18353902 0.041326325 -0.052502543 -0.40554035 0.040905125 0.20295307 0.08987452 -0.339532 -0.14085467 -0.01015476 0.18368937 -0.107682094 0.39643326 0.48849624 0.27287355 0.074179426 0.5110205 -0.18539713 0.08592407 0.0677647 -0.01712447 0.10448324 -0.10904966 0.25703534 0.04694386 0.13228554 -0.598778 -0.48320282 -0.048826296 0.21021882 0.0584566 0.039503742 -0.049261563 0.17711188 -0.039954815 -0.21389998 -0.0038882755 0.22530264 -0.31145072 0.15297344 0.3224846 -0.3845794 -0.031967856 -0.08102394 -0.03174062 0.37540284 -0.48043147 -0.05304002 -0.13223131 -0.23907559 -0.016279424 -0.059895687 -0.045741588 0.18653806 0.3823815 -0.042655382 -0.15608585 0.19111104 0.45477647 0.017060919 -0.13440448 -0.21397752 -0.042650845 -0.08492081 0.08789124 -0.07122507 0.22991528 0.25914824 -0.13150714 -0.08546929 -0.43651685 0.15705037 -0.21085706 0.107514955 0.10533532 -0.14014782 0.35771084 -0.74872625 0.2764136 -0.26582095 0.0315142 -0.102846116 -0.2935982 0.23573744 0.2867484 0.057933893 -0.03199142 0.0037164588 0.06304816 -0.08324611 -0.19380124 -0.25274983 0.15531532 -0.21194562 -0.017699635 0.06532129 -0.0033282496 0.310098 -0.19044809 0.27268156 0.21105313 0.018352859 0.4055137 -0.54600555 0.13018516 0.07874463 -0.39893666 0.03723865 -0.018673914 -0.106396236 0.034025647 0.37779033 -0.28984436 -0.42247152 -0.09708709 0.21980104 -0.15815131 -0.013511162 -0.2360343 -0.24447209 0.16714942 -0.37449417 -0.070101716 -0.0072731324 0.03826181 0.2980969 0.07002161 0.1548197 -0.2222841 -0.03753814 -0.0055097668 0.24292636 0.04154661 -0.27916858 -0.0057566017 0.03418512 0.4911646 0.5724155 0.08404314 0.2266074 0.48968747 -0.3766443 -0.025833633 0.2743902 -0.1225176 0.33584282 0.23592097 0.11550492 0.14585833 -0.36246774 0.35592005 -0.20090353 0.032936234	PREAMBLE
0.24025853 -0.34013653 -0.12199933 -0.0030896678 -0.15661144 -0.2187433 -0.7019254 -0.33437788 0.5133458 0.7950934 0.065442964 -0.010757393 0.03276389 -0.3814144 -0.0662396 -0.2171832 0.018806366 0.14987504 -0.5368198 0.30279738 0.2777753 -0.21102314 -0.03439276 -0.2853869 -0.010562187 -0.06576077 0.58074063 -0.4793169 -0.21851449 0.28349304 0.0942869 0.1279852 -0.16846412 0.019923907 -0.42500612 -0.0863696 0.14827251 0.0139468 0.07619659 0.44533733 -0.4450488 0.18288146 0.28925285 -0.059535176 0.20748347 -0.2301284 0.29429603 -0.07595687 0.17775454 0.11677192 -0.36335668 -0.03313312 0.048375186 -0.036306705 -0.9247667 -0.092146195 -0.04911559 -0.09621391 -0.09942157 0.64389944 0.40721193 0.2051685 0.24488771 0.38559207 -0.09145049 -0.039115172 0.199328 -0.095719434 0.088233516 -0.092888124 0.048272327 -0.030709194 0.1878719 -0.506708 -0.64290565 0.13830875 0.21377349 0.28160977 0.123315886 -0.012988243 0.336549 -0.2845745 -0.12443843 -0.18016355 0.269312 -0.14108698 0.08418018 0.32956803 -0.26631412 -0.11065872 -0.119477704 -0.027960384 0.54311603 -0.37354326 -0.09787422 -0.03776771 -0.060551193 0.2784917 -0.029757738 -0.3126311 0.085060395 0.28842828 0.22329463 -0.3415627 0.20717016 0.5671883 0.06807457 -0.3175422 -0.07952434 0.0049489085 -0.13237238 -0.11332308 0.1937601 0.17950788 0.17872357 -0.15807006 -0.1946362 -0.48009202 0.24492523 -0.33230665 0.3377847 0.26606762 -0.10351694 0.27351564 -0.8630191 0.2882629 -0.2702077 -0.006705488 -0.3545477 -0.3706049 0.48295206 0.33329925 0.49012592 -0.17793891 -0.13514066 -0.044302545 -0.34887248 0.041477643 -0.015862469 0.09859133 -0.3301419 0.1438365 0.15055421 -0.0687677 0.3044464 -0.15128414 0.31743217 0.29201314 0.02753538 0.6244696 -0.6862168 -0.00494087 0.2106217 -0.32006815 -0.043635353 -0.09208401 -0.20218632 -0.09704547 0.25609228 -0.42615885 -0.3482625 -0.20095976 0.35618258 -0.1224999 -0.008018782 -0.07594318 -0.21526197 0.09902791 -0.23516873 -0.15361542 0.06477625 0.07657017 0.119652346 0.061919283 0.24441174 -0.30327705 -0.09309835 0.26985955 0.28824264 0.12871215 -0.11377505 0.17552291 -0.0535211 0.45065492 0.6444556 0.074038625 0.48484677 0.645794 -0.36165613 -0.27007 0.39722598 -0.25135887 0.3125759 0.061187696 0.04584768 0.33365446 -0.4023365 0.25704977 -0.26825008 0.17783225	PREAMBLE
0.2353094 -0.08647076 -0.13497755 0.10289077 0.45755902 -0.11649993 -0.6580651 -0.19980767 0.6970059 0.7057029 -0.09123893 0.019751238 0.07542322 -0.022825247 -0.054792978 0.24777387 0.1888324 0.34871125 -0.17438191 0.22324827 0.028933007 0.03747829 -0.2978713 -0.19341323 -0.018622309 0.016309801 0.682261 -0.5536168 -0.17738837 0.2693538 0.49655643 -0.01603585 -0.26242554 0.026430028 -0.10536491 -0.0920769 -0.0055817636 0.15250306 0.21102412 0.23905103 -0.36156642 0.19607349 0.18492433 0.116083376 0.36501372 -0.121084996 0.45870268 0.17382175 0.090636335 0.14823034 -0.1720609 -0.015089455 0.26619008 0.0775652 -0.52072126 -0.31743178 0.088121675 -0.010891588 -0.25354618 0.24186493 0.3370104 0.29350024 -0.04436122 0.52896166 -0.015884383 0.0773526 0.2522212 0.031824343 0.18309188 -0.088526435 0.36600694 0.16034143 -0.025653955 -0.47745463 -0.36491066 0.2320973 0.31974396 0.17482422 0.12951428 -0.11259702 0.27192926 0.16943204 -0.38165176 -0.01212052 0.05183809 -0.15088938 0.20017083 0.22386877 -0.30101085 -0.021919193 0.023957824 0.19197182 0.29858714 -0.28141376 -0.057293843 0.11455671 -0.2277345 0.05619787 0.03138934 0.049975123 0.14150017 0.4798996 -0.15067829 -0.19622199 0.18858472 0.45103222 -0.081036925 -0.059736907 -0.20644414 0.20494464 -0.25123483 0.13575447 -0.28787524 0.3483902 0.15989473 0.047873683 0.13815638 -0.36527872 0.08773625 -0.12408211 0.35840547 0.38566172 0.12179348 0.23324968 -0.5463747 0.15125753 -0.2551119 -0.02766199 -0.33991605 -0.3555625 0.4135064 0.38392055 0.065994255 0.10027763 -0.014636399 -0.021666307 0.009472215 -0.18603697 -0.16859506 0.14603405 -0.18619187 0.08013488 0.07570093 -0.15533185 0.283727 -0.058586676 0.3516433 0.10706168 -0.06781638 0.31153497 -0.4710094 0.1442387 -0.1861995 -0.2650116 0.040041078 0.025754627 -0.02316582 0.10704012 0.38868916 -0.07120057 -0.4898063 -0.08914005 0.34792912 -0.017821744 -0.12956995 -0.13265592 -0.05696165 0.18127936 -0.34257314 -0.15855831 0.2080297 0.24196048 0.17823105 -0.0816752 0.011801155 -0.12787044 0.0516428 -0.10231932 0.24832183 -0.0037043665 -0.1271972 -0.006446558 0.10400401 0.15100726 0.32289964 0.05298208 0.2261654 0.22608323 -0.5111948 -0.4375749 0.23428482 -0.14485337 0.2511097 0.21985799 0.0099499915 -0.10276319 -0.08356365 0.29128075 -0.12214902 0.119010344	PREAMBLE
0.09997805 -0.22367354 0.045558117 0.027211498 0.26317772 -0.21547344 -0.34974995 -0.20918351 0.43799338 0.40999144 -0.18199179 0.046880756 -0.04496862 -0.12693873 -0.052253056 0.08872749 0.21141621 0.037701417 -0.10289683 0.07832847 0.09531264 -0.06349501 -0.08963093 -0.15288886 -0.055435475 -0.19625078 0.67710793 -0.35768107 -0.30225345 0.04326162 0.28386444 -0.08303153 -0.09615764 -0.13600817 -0.18763027 -0.04125191 0.056490522 -0.05550889 0.0519281 -0.09179131 -0.23118849 0.1704552 0.17440417 0.057009812 0.19549507 -0.09947857 0.29299113 0.05587619 -0.0048522674 0.014177926 -0.5064267 0.05191597 0.1506378 0.31303155 -0.35496113 -0.12666827 -0.05137228 -0.18874739 -0.17157239 0.41135213 0.42934668 0.38623038 -0.15395784 0.38800937 -0.14542784 0.17323363 0.23091848 -0.20050967 0.051303465 -0.16484483 0.14467733 0.16946165 0.13508627 -0.34352258 -0.21677601 0.056328185 0.19186254 0.13708794 0.14747179 -0.17786384 0.12744322 0.07987023 -0.0972507 -0.068548925 0.16166739 -0.17172456 0.08215407 0.14561154 -0.22894017 0.008786919 0.05113049 0.017261324 0.31090435 -0.40900585 -0.094544664 -0.06400593 -0.35313046 0.14687504 0.105942346 0.11814316 0.10167432 0.335534 0.008879587 0.09326936 0.22813328 0.36559474 -0.0407822 -0.003711266 -0.04417932 -0.03914275 -0.11927917 0.13769607 -0.02604421 0.0787008 0.10592424 -0.09670826 -0.14504623 -0.27775133 0.16441178 -0.10405295 0.12884593 0.181168 0.026098084 0.30110326 -0.4674775 0.11889724 -0.22185992 0.017891126 -0.27391988 -0.1461141 0.2780434 0.31991452 0.13953474 -0.07528837 0.06879801 0.081431635 -0.11278085 -0.23270997 -0.044083126 0.010362922 -0.122248195 0.015550399 0.19444233 0.07213662 0.15914154 -0.11362721 0.37717202 0.10851021 0.043721966 0.2820636 -0.4259232 0.107588015 -0.010831667 -0.32659635 0.024473568 -0.11874951 -0.13833939 0.016933337 0.18856142 -0.07762165 -0.32478827 -0.06095121 0.17369115 0.09269092 -0.10213314 -0.05862842 -0.22726522 -0.052050643 -0.30736595 -0.07105007 0.089046694 0.2105262 0.063114375 -0.08126087 -0.03498545 -0.18724006 0.056299046 0.08878159 0.16320537 0.01954919 -0.07302286 0.20713599 -0.107563294 0.30214036 0.4901731 0.039244387 0.1635667 0.2982241 -0.3427286 -0.16806436 0.18524282 -0.20008703 0.37348047 0.12126591 0.21258198 -0.015246882 -0.10731641 0.26537037 -0.1164419 -0.00984984	PREAMBLE
