###1989_A_55.
Ratio of the decision	101 2023 5574 2003 2856 2114 1996 8689 1998 2344 1997 1996 2152 2457 1997 14288 6052 2654 1012 1016 1012 3069 4352 1996 6869 4765 1005 1055 25697 9964 1998 24209 12914 3070 2344 1997 11889 2013 2326 1998 9855 2010 19222 12259 3672 1999 2326 102
Facts	101 1996 6869 4765 2587 2326 2004 4087 3353 2007 1996 14288 2110 6451 2604 1006 2182 3981 6199 2121 15514 2000 2004 1996 2604 1007 1012 2002 2001 3755 2000 1996 2695 1997 4112 3992 102
Facts	101 2096 2002 2001 6866 2012 7505 4017 2004 4112 3992 2002 2001 4015 2000 2866 4886 12572 2104 1996 2344 1997 1996 3565 18447 18537 3992 6052 16318 2233 1010 3326 1012 27081 2000 1996 2344 1997 4651 2002 2001 7653 2013 2010 5704 2012 7505 4017 2006 13293 2233 1010 3326 2000 9585 2032 2000 3693 2012 2866 4886 102
Facts	101 2002 2081 6630 2000 1996 3176 2708 3992 2005 17542 2989 2010 4651 2344 2006 1996 2598 2008 2010 2388 4793 3963 2086 2001 9932 2989 1998 2009 2052 3426 2307 4297 2239 8159 13684 2000 2032 2065 2002 2001 3223 2000 3693 2012 2866 4886 102
Facts	101 2010 6630 2001 5837 1998 2002 2001 2856 2000 3693 2012 2866 4886 2021 2002 2106 2025 2079 2061 2612 2002 6406 1037 2942 4848 2012 3347 13390 10368 16406 1997 1996 2344 1997 4651 102
Facts	101 5564 1010 1996 2708 3992 2011 2010 2344 6052 15045 2089 1010 3326 14374 1996 6869 4765 2013 2326 2007 3466 2013 17089 2233 1010 3326 1999 10388 2007 2326 7816 2053 1012 12104 1012 1996 6869 4765 8315 1996 16406 1997 1996 2344 1997 2010 11889 2013 2326 2011 2965 1997 1037 25697 9964 2104 3720 21035 1997 1996 4552 2077 1996 2152 2457 1997 14288 102
Facts	101 1037 4342 2309 3648 1997 1996 2152 2457 24209 11823 2098 1996 2344 1997 18287 2006 1996 9556 2008 1996 2344 1997 11889 2001 3843 1049 11371 1997 1996 3937 6481 1997 3019 3425 2004 2053 4495 2001 22891 2000 1996 6869 4765 2077 5860 8167 4726 2032 2013 2578 2104 7816 2053 1012 12104 102
Facts	101 1996 4342 2309 3648 4379 1037 8170 1999 6869 4765 1005 1055 7927 3173 1996 2344 11675 1998 6206 2021 2383 7634 2000 28667 2389 26243 17884 7729 1997 1996 10439 24178 1998 2010 2506 6204 1997 4487 6499 8270 13684 1997 1996 4449 1997 2010 6020 4614 1010 2002 4188 2000 3946 9530 3366 15417 4818 27670 4953 19222 12259 3672 2030 7909 1997 2067 1011 12678 102
Facts	101 1996 6869 4765 2004 2092 2004 1996 10439 24178 1011 2604 1010 2119 6871 4144 7353 9023 2114 1996 2344 1997 4342 2309 3648 102
Facts	101 1037 2407 6847 1997 1996 2152 2457 7219 1996 5574 6871 2011 1996 10439 24178 2015 2021 2009 3039 1996 6869 4765 1005 1055 5574 102
